"Extraction des données du guide Codelico",,,,,,,,,,,,,,,,,"Les catégories sont les niveaux de titres (2.1, 2.1.1, 2.1.2,  2.2, 2.3…) cf page 3 du guide pdf",,,,"Cette colonne sert pour les pictos !",,,,,,,
"Copiez-coller les entrées dans l'ordre où elles apparaissent dans le guide PDF. Le texte complémentaire sera exploité par la suite.",,,,,,,,,,,,,,,,,"Conseil : copiez-collez  toutes les entrées d'une section puis collez la liste de catégories dans toutes les cases correspondantes",,,,,,,,,,,
"Les Épis  ","39 rue du Marais  ",67800,BISCHHEIM,"03 88 33 41 31 ","association@les-epis.fr ",http://les-epis.fr,"Bénéficiaires désignés par les commissions d'accès des trois communes respectives, sur recommandation d'un T.S. Habitants de Bischheim, Hoenheim, Schiltigheim en situation de précarité ou ayant des dificultés financières. Sur RDV du lundi au vendredi (sauf le vendredi après-midi).",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"L'Escal  ","6 rue de l'Abattoir  ",67240,BISCHWILLER,"03 88 53 91 29 ","ccas@bischwiller.com ",,"Pour les habitants de Bischwiller et des communes relevant de la ciconscription de l'UTAMS de Bischwiller. Mardi et jeudi sur RDV. (non actualisé)",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Caritas Alsace  Pain du partage - Epicerie sociale intercommunale","Rue de Paris  ",67118,GEISPOLSHEIM,"03 88 25 00 83 ",epiceriesociale.geispo@caritas-alsace.org,,"Orientation par un travailleur social. Commission d’admission. - Durée d’accès de trois mois, renouvelables. - Les bénéficiaires se doivent de participer à une ou plusieurs actions pédagogiques, éducatives, culturelles : cuisine, gestion du budget familial, classement de papier, alphabétisation, économies d'énergie... Tout public en difficulté, domicilié ou résidant dans les communes de Geispolsheim, Entzheim, Holtzheim, Plobsheim, Lipsheim, Eschau, Fegersheim, Kolbsheim et Blaesheim. Sur RDV le mercredi 14h - 16h30, le jeudi 9h - 11h30 et 13h30 - 16h.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"BOU'SOL  ","1 rue de la Vieille Ile  ",67500,HAGUENAU,"03 88 06 59 74 ","bousol@agglo-haguenau.fr ",http://la-bousol.fr/,"Mise à disposition de produits de première nécessité à 10% de leurs prix (30% pour les produits d'hygiène). Ateliers pédagogiques collectifs. Accompagnement individuel par un travailleur social. Demandes d’accès instruites par les travailleurs sociaux (CCAS, UTAMS, CPAM...) référents. Commission interne 1/mois. Habitants de Haguenau et de Schweighouse sur moder Horaires d’ouverture et présence des travailleurs sociaux : du lundi au vendredi 8h30 - 12h et 13h30 - 17h.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
Passage,"28 rue des Roseau",67400,"ILLKIRCH-GRAFFENSTADEN ","03 88 66 48 43 ","associationpassage@orange.fr ",,"Commission d'accès mensuelle, sur recommandation d'un TS qui aura préalablement réalisé un bilan social et financier de la situation. Denrées cédées à 10% de leur valeur marchande. L'économie réalisée permettra la réalisation d'objectifs propres à chaque famille (paiement d'une facture, négociation et respect d'un échéancier, engagement d'un suivi médical, etc.) selon domaines d’intervention figurant dans le règlement d’attribution. Les familles s'engagent par contrat à mettre tout en œuvre pour la réalisation des objectifs définis. Personnes isolées ou familles ayant un reste à vivre inférieur au barème fixé, et ayant des difficultés financières ""surmontables"" par une aide à la gestion budgétaire et matérielle et qui ont, au préalable, signé un contrat d'engagement avec le TS en charge de leur suivi social. Obligation de résider à Illkirch-Graffenstaden depuis plus de 3 mois pour entrer dans le dispositif. Contrat de 3 mois maximum renouvelable 1 seule fois. Délai obligatoire de 12 mois entre une sortie et une nouvelle entrée. Accueil du public : jeudi après-midi et vendredi matin. ",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Épisode  ","85 rue du Maréchal Foch  ",67380,LINGOLSHEIM,"03 88 78 88 87 ","emarcot@lingolsheim.fr ",,"participation : 10% de la valeur du panier. L’orientation du public se fait par les travailleurs sociaux de l’UTAMS ou du CCAS. Étude du bilan social par une commission d'accès. Habitants de la commune de Lingolsheim. Sur RDV le jeui de 8h30 à 12h et de 13h à 15h.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Grain de Sel - Epicerie sociale Caritas Alsace  ","20 route Ecospace  ",67120,MOLSHEIM,"03 88 04 69 56 ","graindesel@caritas-alsace.org ",,"Orientation par TS. Commission d’admission. Durée d’accès de trois mois, renouvelables. Les bénéficiaires se doivent de participer à une ou plusieurs actions pédagogiques, éducatives, culturelles : cuisine, gestion du budget familial, classement de papier, alphabétisation, économies d'énergie... Tout public en difficulté, sur la Comm- Comm. Molsheim-Mutzig. Sur RDV mercredi et jeudi 9h-11h30 et 14h-16h30",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Centre Intercommunal d’Action Sociale  du Pays de Niederbronn les Bains ","5 place du Bureau centra",67110," NIEDERBRONN-BAINS ","03 88 05 86 50 ","ciascmb@ccpaysniederbronn.fr ",http://www.ccpaysniederbronn.fr,"Epicerie Sociale Intercommunale ""La Fraternelle"", et ateliers pédagogiques. Située 13 rue d'Uttenhoffen à Gundershoffen. Tél. : 03 88 05 99 35 Admission sur dossier présenté par un travailleur social. Communauté de communes du Pays de Niederbronn-les-bains. Mardi et jeudi de 14h à 16h sur RDV.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,"service public",FR,,,,,,,,
"Obern'Aide  ","21 rue du Maréchal Koenig  ",67210,OBERNAI,"03 88 47 81 31 ","obern.aide@orange.fr ",,"Se renseigner. Épicerie sociale. Ateliers cuisine, jardinage. Habitants de la Comcom d'Obernai. (non actualisé)",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Accueil Sarre-Union","34a rue de Phalsbourg  ",67260,"SARRE-UNION ","06 02 31 54 97 ","lapasserelle67@gmail.com ",http://www.lecentresarreunion.fr/index.php/les-assos/98-association-accueil,"Permettre aux personnes en difficulté d'accéder à des produits alimentaires à moindre coût (10% à la charge des personnes). Ateliers collectifs (cuisine, vie quotidienne) proposés. Personnes en difficulté orientées par les travailleurs sociaux de secteur. Communauté de communes de Sarre-Union. Les personnes sont convoquées par tranches horaires les mardis de 14h à 15h30.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Le Moulin de l'Espoir  ","1 impasse de la Fontaine  ",67700,SAVERNE,"03 88 71 15 45 ","lemoulindelespoir@orange.fr ",,"Orientation par un travailleur social. Les économies réalisées doivent servir à atteindre un objectif tel que payer une facture ou une dette, combler un découvert bancaire... Ateliers cuisine, d'information sur divers thèmes de la vie quotidienne. Participation à un atelier par mois obligatoire dans le cadre de l'accès à l'épicerie sociale.  Personnnes en difficulté. Secteur de Saverne. Mardi et vendredi de 8h à 11h.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
Paprika,"2 rue de la Brigade Alsace-Lorraine       67600 SÉLESTAT  ",67600,SÉLESTAT,"03 88 58 47 56 ","association.paprika@gmail.com ",,"Produits alimentaires, d'hygiène ou d'entretien à 10% de la valeur. Bons d'urgencevia les partenaires associatifs (Caritas, Croix Rouge, St Vincent de Paul) et les CCAS. S'adresse exclusivement aux habitants de la comm-comm. de Sélestat. Mercredi 13h30-18h, jeudi 9h-12h.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Tremplin Neuhof  ","19 Allée Jacqueline Auriol BP 50080 ",67020,Strasbourg,"03 88 39 01 90 ","tremplinneuhof@orange.fr ",,"Participation : 10 % de la valeur réelle des Produits de la Banque Alim. 30% de du prix des produits achetés à d'autres fournisseurs. Approvisionnement possible pendant 1 an. Différentes activités : ateliers de cuisine, couture, tricot, alphabét., participation au nettoyage des locaux, et au chargement et déchargement des denrées. Orientation par le service social du Neuhof, Caritas Neuhof, Maison Relais du Neuhof et le CHRS. Habitants du Neuhof. Accueil : lundi 14h30-18h, mardi 9h-11h30 et 14h-17h, mercredi et jeudi 9h-11h30. Ouvert. : mardi 14h - 16h, mercredi et jeudi 9h - 12h.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",flyer,organisation,FR,,,,,,,,
"L'Aspérule  ","3 rue René Kuder  ",67220,VILLÉ,"03 88 92 00 08 ","lasperule67220@orange.fr ",,"Accueil des bénéficiaires des 18 communes de la Vallée de Villé désignés par les commissions d'accès le mercredi après-midi : participation de 10 % de la valeur du panier. Divers ateliers (dont 2 obligatoires : BUDGET + autre) : Cuisine - Confection produits ménagers - Jardin - Nutrition - Sport - Recherche d'emploi - (santé).",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Point d'appui  ","Mairie    15 Grand-rue",67130,WISCHES,"03 88 47 06 60 ","point-appui@orange.fr ",,"Produits d'alimentation et d'hygiène. Participation : 10 % de la valeur. Orientation par les services sociaux. Possibilité de colis d'urgence. Concerne Wisches et 8 communes limitrophes. Distribution le vendredi de 13h30 à 17h30, au sous-sol de l'église. Fermé le 1er vendredi du mois.",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Boutique alimentaire  ","Ancien bâtiment de la Douane Route de Schweigen",67160,WISSEMBOURG,"03 88 53 44 98 ","episocwissembourg@orange.fr ",http://episocwissembourg.free.fr,"Mise à disposition de produits de première nécessité (alimentation, hygiène) à 10% de leur prix. Ateliers pédagogiques collectifs. Accompagnement individuel par un travailleur social. Dossier d'admission instruit et géré par le CCAS des communes partenaires. Habitants de Wissembourg, de Riedseltz, de Rott et de toute autre commune adhérant à la convention de partenariat. Accueil du public sur RDV le mardi et le jeudi toute la journée. Ouverture de l'épicerie le vendredi (journée).",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Caritas Alsace  Boutique alimentaire","3a rue Victor Hugo  ",67360,WOERTH,"03 88 09 52 32 ",,,"Boutique Caritas. Atelier cuisine une fois par mois. Familles adressées par les travailleurs sociaux  du secteur. Jeudi 13 h 30 - 17 h 30. Autre Tél. : 06 87 79 05 39",,,,,,,,,,"Vie quotidienne, Alimentation, Épicerie solidaire",,organisation,FR,,,,,,,,
"Ville et Eurométropole de Strasbourg  Service Propreté urbaine Centre Administratif ","1 parc de l'Étoile  ",67000,Strasbourg,"03 88 60 94 95 ",,,"- Centre ville de Strasbourg :  toilettes souterraines des places Kléber et Château, en surface Barrage Vauban et Parc de l’Étoile : 7h - 20h 7j/7, dont 2 cabines sanitaires auto Parc de l'Étoile ouvertes en nocturne 7j/7 de 20h à 7h. - Centre élargi : St Guillaume (Quai des Pêcheurs), National (Quai Altorffer) : 7j/7 de 9h à 20h sauf fériés. - Parcs et jardins : Europe 7j/7, de 7h à 20h. Jardin des deux Rives et Citadelle ouverts selon saison,  toilette auto ou sèche prévue. - Sur les marchés d’approvisionnement :  Neudorf et Bd de la Marne : mardis et samedis 7h - 14h sauf fériés. Ostwald : Wihrel est supprimé. Schiltigheim : Place de l’Hôtel de ville les jeudis de 7h à 13h sauf fériés et évènements exceptionnels.",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",,"service public",FR,,,,,,,,
"WC public","place Kléber",67000,Strasbourg,"03 88 60 94 95 ",,,"en souterrain, 7h - 20h 7j/7",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",FR,,,,,,,,
"WC public","Barrage Vauban",67000,Strasbourg,"03 88 60 94 95 ",,,"7h - 20h 7j/7",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","place du château (cathédrale)",67000,Strasbourg,"03 88 60 94 95 ",,,"en souterrain, 7h - 20h 7j/7",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","Parc de l'Étoile",67000,Strasbourg,"03 88 60 94 95 ",,,"en surface :7h - 20h 7j/7, 2 cabines sanitaires auto ouvertes en nocturne 7j/7 de 20h à 7h.",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","quai des Pêcheurs (St-Guillaume)",67000,Strasbourg,"03 88 60 94 95 ",,,"7j/7 de 9h à 20h sauf fériés",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","quai  Altorffer (Faubourg National)",67000,Strasbourg,"03 88 60 94 95 ",,,"7j/7 de 9h à 20h sauf fériés",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","Parc de l'Orangerie",67000,Strasbourg,"03 88 60 94 95 ",,," 7j/7, de 7h à 20h",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public",Citadelle,67000,Strasbourg,"03 88 60 94 95 ",,,"ouverts selon saison,  toilette auto ou sèche prévue",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","Jardin des Deux-Rives",67000,Strasbourg,"03 88 60 94 95 ",,,"ouverts selon saison,  toilette auto ou sèche prévue",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","Marché du Neudorf",67000,Strasbourg,"03 88 60 94 95 ",,,"mardis et samedis 7h - 14h sauf fériés",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","Marché Boulevard de la Marne",67000,Strasbourg,"03 88 60 94 95 ",,,"mardis et samedis 7h - 14h sauf fériés",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"WC public","place de l'Hôtel de ville",67447,Schiltigheim,"03 88 60 94 95 ",,,"jeudis de 7h à 13h sauf fériés et évènements exceptionnels",,,,,,,,,,"Vie quotidienne, Hygiène, WC publics",flyer,"service public",,,,,,,,,
"Communauté Emmaüs Scherwiller  ","6 place de l'Abbé Pierre  ",67750,SCHERWILLER,"03 88 82 05 24 ","scherwiller@emmaus-alsace.com ",http://www.emmaus-alsace.com,"Ponctuellement selon besoins. Public masculin et féminin. Du lundi au samedi, de 8h à 17h.",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",,organisation,FR,,,,,,,,
"ALT - Ass. de lutte contre la toxicomanie CSAPA - Centre d'accueil et de soins ","11 rue Louis Apffel  ",67000,Strasbourg,"03 88 35 61 86 ","contact@alt-67.org;accueil@alt-67.org ",http://www.alt-67.org,"Distribution de carte de douche lors de l’ouverture du lieu d’accueil. Sur place : Douche possible sur inscription préalable auprès des intervenants du lieu d’accueil et uniquement pour les personnes accompagnées. Lundi 9h00 à 12h00 et 14h00 à 17h00.Vendredi de 10h00 à 15h00. ",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",flyer,organisation,FR,,,,,,,,
"Armée du Salut  Poste de Strasbourg ",idem,67000,Strasbourg,,,,"Distribution de Carte de douche (pendant les petits-déjeuners). ",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",,organisation,FR,,,,,,,,
"Caritas Alsace  Antenne Arc en ciel ",idem,67000,Strasbourg,,,,"Produits d'hygiène et cartes de douche. Tout public. Produits d'hygiène : du mardi au jeudi de 14h à 16h30. Cartes de douche : du lundi au jeudi de 10h à 12h et de 14h à 16h30 (sauf vendredi après-midi).",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",,organisation,FR,,,,,,,,
"Communauté Emmaüs  ","5 chemin de la Holtzmatt",67000,Strasbourg,"03 88 30 48 05 ","strasbourg@emmaus-strasbourg.org ",,"Douches non accessibles actuellement.",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",,organisation,FR,,,,,,,,
"Femmes de Paroles - Home protestant  ","7 rue de l'Abbé Lemire  ",67000,Strasbourg,"03 88 23 41 30 ","secretariat@homeprotestant.fr ",,"Douche gratuite sur inscription préalable à 9h à l'accueil. 8 douches hommes et 8 douches femmes. Pers. sans domicile fixe n’ayant pas d’autre possibilité de se laver. Du lundi au vendredi 9h00 à 11h30, lundi et jeudi 13h45 à 16h30.",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",flyer,organisation,FR,,,,,,,,
"Horizon Amitié  ","8 rue du Rempart  ",67000,Strasbourg,"03 88 32 06 32 ","a.printemps@horizonamitie.fr ",,"Douche gratuite sur inscription préalable à 9h à l'accueil. 8 douches hommes et 8 douches femmes. Pers. sans domicile fixe n’ayant pas d’autre possibilité de se laver. Du lundi au vendredi 9h00 à 11h30, lundi et jeudi 13h45 à 16h30.",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",flyer,organisation,FR,,,,,,,,
Ithaque,"12 rue Kuhn  ",67000,Strasbourg,"03 88 52 04 04 ","ithaque@ithaque-asso.fr ","www.ithaque-asso.fr ","Douches. Personnes présentant des addictions reçues dans le cadre des lieux d'accueil CSAPA et CAARUD. Lundi de 9h à 11h et de 14h à 17h. Mardi de 9h à 11h et de 15h à 17h.Mercredi de 9h à 12h de 15h à 19h. Jeudi de 9h à 12h. Vendredi de 14h à 17h.",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",flyer,organisation,FR,,,,,,,,
"Ville et Eurométropole de Strasbourg  CCAS - Centre Kiener - Accueil de jour ","2 rue Fritz Kiener  ",67000,Strasbourg,"03 88 37 56 06 ","ccas.cahm@strasbourg.eu ",,"6 douches accessibles : 4 douches hommes et 2 douches femmes. Distribution de cartes de douches pour les Bains Municipaux. Fermeture le lundi la journée, et le jeudi après-midi. Accès aux douches à partir de 10h30. Fermeture à 12h, jeudi à 12h30. Accès aux douches à 13h30 l'après-midi en semaine et à 14h les WE et jours fériés. Fermeture à 15h en semaine et 15h30 le week-end.",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",flyer,"service public",FR,,,,,,,,
"Piscine de la Kibitzenau  - Ville et Eurométropole de Strasbourg  ","1 rue de la Kibitzenau  ",67000,Strasbourg,"03 68 98 51 01 ","piscine.kibitzenau@strasbourg.eu ",,"Douches individuelles. Entrée : 1,50 €   Accès gratuit : - Enfants jusqu'à 5 ans inclus (hors groupes). - Titulaires de la carte d’invalidité et leur accompagnateur si la carte le mentionne. - Titulaires de la carte Saphir. - Titulaires de la carte d’invalide de guerre. - Personnes dont le quotient familial est égal à 0 et leurs ayant-droits mentionnés sur l’attestation de QF. Lundi 14h-17h, mercredi 14h-17h, samedi 13h-16h. ",,,,,,,,,,"Vie quotidienne, Hygiène, Douche",flyer,"service public",FR,,,,,,,,
"Femmes de Paroles - Home protestant  ","7 rue de l'Abbé Lemire  ",67000,Strasbourg,"03 88 23 41 30 ",secretariat@homeprotestant.fr,,"Lave-linge et sèche-linge. Sur inscription. Participation. Public : femmes avec ou sans enfants. Lundi de 9h30 à 11h30, mardi de 14h à 17h, jeudi de 10h à 16h, vendredi de 14h à 17h. = horaire pour lancer un lavage/séchage",,,,,,,,,,"Vie quotidienne, Hygiène, Laverie",flyer,organisation,FR,,,,,,,,
"Horizon Amitié  Accueil Printemps","8 rue du Rempart  ",67000,Strasbourg,"03 88 32 06 32 ","a.printemps@horizonamitie.fr ",,"1€ par machine, sur inscription préalable auprès d’un travailleur social de l’équipe. Personnes sans domicile fixe. Selon les heurs d'ouverture, du lundi au vendredi de 9h à 11h, lundi et jeudi de 13h45 à 16h.",,,,,,,,,,"Vie quotidienne, Hygiène, Laverie",flyer,organisation,FR,,,,,,,,
Ithaque,"12 rue Kuhn",67000,Strasbourg,"03 88 52 04 05",ithaque@ithaque-asso.fr,,"Lave-linge et sèche-linge accessibles après inscription selon les places disponibles. Personnes présentant des addictions reçues dans le cadre des lieux d'accueil CAARUD et CSAPA. Lundi de 9h à 11h et de 14h à 17h. Mardi de 9h à 11h et de 15h à 17h. Mercredi de 9h à 12h et de 15h à 19h. Jeudi de 9h à 12h. Vendredi de 14h à 17h.",,,,,,,,,,"Vie quotidienne, Hygiène, Laverie",flyer,organisation,FR,,,,,,,,
